"Precip_day","dayDate","vehicule_1_cadmin","vehicle_2_cadmin","usager_1_grav","Long","Lat","DayOfWeek","Day","Month","Year","Hour","FourHours","adresse","carr","year_quarter","MonthYear","TempMin","TempMax","Precip","DureeEnsol","Temp_max","Temp_min","Freq"
0,2013-08-19,"Voiture","Aucun","Blessé Léger",2.371819,48.845646,"Dimanche",18,"Août",2013,22,"20H-00H","21 TER, BOULEVARD DIDERO","1_75112_9133","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Vélo","Vélo","Blessé Léger",2.294235,48.862185,"Dimanche",18,"Août",2013,19,"16H-20H","AVENUE DE NEW YORK",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Deux Roues 50-125","Aucun","Blessé Léger",2.332757,48.821522,"Lundi",19,"Août",2013,2,"00H-04H","47, BOULEVARD JOURDAN",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Deux Roues 50-125","Aucun","Blessé Léger",2.380835,48.858189,"Dimanche",18,"Août",2013,23,"20H-00H","4, PLACE LEON BLUM","1_75111_9855","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Voiture","Aucun","Blessé Léger",2.3679,48.827912,"Dimanche",18,"Août",2013,20,"20H-00H","100, RUE DU CHATEAU DES",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Vélo","Voiture","Aucun Blessé",2.309678,48.869149,"Lundi",19,"Août",2013,4,"04H-08H","ROND POINT CHAMPS ELYSEE","1_75108_3249","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Voiture","Voiture","Blessé Léger",2.231561,48.863125,"Dimanche",18,"Août",2013,17,"16H-20H","ALLEE DU BORD DE L EAU",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Deux Roues 50-125","Aucun","Blessé Léger",2.371952,48.860363,"Lundi",19,"Août",2013,2,"00H-04H","65, BOULEVARD RICHARD LE","1_75111_9090","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Voiture","Deux Roues 50-125","Aucun Blessé",2.338292,48.868546,"Lundi",19,"Août",2013,8,"08H-12H","73, RUE DE RICHELIEU","1_75102_5705","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Deux Roues 50-125","Voiture","Blessé Léger",2.367771,48.86535,"Dimanche",18,"Août",2013,23,"20H-00H","23, BOULEVARD VOLTAIRE","1_75111_8741","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-19,"Voiture","Deux Roues 50-125","Aucun Blessé",2.397531,48.848812,"Lundi",19,"Août",2013,0,"00H-04H","17, PLACE DE LA NATION","1_75111_11159","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,22.6,16.9,7114
0,2013-08-20,"Voiture","Vélo","Blessé Léger",2.326387,48.829638,"Lundi",19,"Août",2013,14,"12H-16H","199, AVENUE DU MAINE","1_75114_4505","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Deux Roues 50-125","Aucun Blessé",2.321529,48.854572,"Lundi",19,"Août",2013,15,"12H-16H","RUE DE VARENNE","1_75107_3961","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Deux Roues > 125","Aucun","Blessé Léger",2.32318,48.87897,"Mardi",20,"Août",2013,10,"08H-12H","PLACE DE L EUROPE","1_75108_4267","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Voiture","Aucun Blessé",2.320428,48.844917,"Lundi",19,"Août",2013,14,"12H-16H","BOULEVARD DU MONTPARNASS","1_75115_4066","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Deux Roues > 125","Aucun Blessé",2.386918,48.898863,"Mardi",20,"Août",2013,11,"08H-12H","PORTE DE LA VILLETTE",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Deux Roues > 125","Aucun","Blessé Léger",2.359144,48.897043,"Lundi",19,"Août",2013,21,"20H-00H","79, RUE DE LA CHAPELLE","1_75118_8028","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Voiture","Blessé Léger",2.353515,48.888873,"Mardi",20,"Août",2013,1,"00H-04H","39, RUE LEON","1_75118_7482","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Deux Roues 50-125","Vélo","Blessé Hospitalisé",2.378562,48.860242,"Lundi",19,"Août",2013,23,"20H-00H","74, RUE DU CHEMIN VERT","1_75111_9711","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Vélo","Aucun Blessé",2.371363,48.878681,"Lundi",19,"Août",2013,20,"20H-00H","1, BOULEVARD DE LA VILLE","1_75119_8956","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Aucun","Blessé Léger",2.31119,48.895488,"Mardi",20,"Août",2013,9,"08H-12H","17-23, AVENUE DE LA PORT",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Vélo","Voiture","Blessé Léger",2.348799,48.877122,"Lundi",19,"Août",2013,18,"16H-20H","92, RUE LA FAYETTE",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.319266,48.844687,"Lundi",19,"Août",2013,18,"16H-20H","115, RUE DE VAUGIRARD",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Voiture","Aucun Blessé",2.360133,48.872017,"Lundi",19,"Août",2013,17,"16H-20H","36, BOULEVARD DE MAGENTA","1_75110_8099","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Deux Roues 50-125","Voiture","Blessé Léger",2.367947,48.821163,"Lundi",19,"Août",2013,15,"12H-16H","BOULEVARD MASSENA","1_75113_8513","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Deux Roues 50-125","Voiture","Aucun Blessé",2.409544,48.834532,"Lundi",19,"Août",2013,17,"16H-20H","295, AVENUE DAUMESNIL","1_75112_11982","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-20,"Voiture","Deux Roues 50-125","Blessé Léger",2.328048,48.828551,"Mardi",20,"Août",2013,0,"00H-04H","AVENUE DU GENERAL LECLER","1_75114_4456","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,25.6,15.3,7114
0,2013-08-21,"Vélo","Deux Roues > 125","Blessé Léger",2.349059,48.857328,"Mardi",20,"Août",2013,13,"12H-16H","11, AVENUE VICTORIA","1_75104_6962","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Voiture","Deux Roues 50-125","Aucun Blessé",2.30003,48.884448,"Mercredi",21,"Août",2013,9,"08H-12H","99, AVENUE DE VILLIERS",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Voiture","Aucun","Aucun Blessé",2.331542,48.864444,"Mardi",20,"Août",2013,22,"20H-00H","5, RUE SAINT ROCH",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Deux Roues > 125","Deux Roues > 125","Blessé Léger",2.401211,48.864772,"Mercredi",21,"Août",2013,8,"08H-12H","18, RUE BELGRAND","1_75120_11486","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Vélo","Aucun","Blessé Léger",2.359724,48.826046,"Mardi",20,"Août",2013,14,"12H-16H","135, RUE DE TOLBIAC","1_75113_8101","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Deux Roues > 125","Aucun","Blessé Léger",2.362263,48.824906,"Mardi",20,"Août",2013,13,"12H-16H","93, AVENUE D IVRY","1_75113_8311","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Voiture","Deux Roues 50-125","Aucun Blessé",2.298636,48.877994,"Mardi",20,"Août",2013,15,"12H-16H","PLACE DES TERNES","1_75108_2313","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Voiture","Aucun","Aucun Blessé",2.34865,48.865998,"Mercredi",21,"Août",2013,11,"08H-12H","27, RUE SAINT SAUVEUR",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Voiture","Voiture","Aucun Blessé",2.246252,48.866022,"Mardi",20,"Août",2013,17,"16H-20H","ALLEE DE LONGCHAMP","1_75116_46","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2013-08-21,"Voiture","Deux Roues > 125","Blessé Léger",2.358635,48.900225,"Mardi",20,"Août",2013,18,"16H-20H","PORTE DE LA CHAPELLE",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,27.2,17,7114
0,2012-04-16,"Voiture","Aucun","Blessé Léger",2.408886,48.878093,"Dimanche",15,"Avril",2012,13,"12H-16H","PORTE DES LILAS",NA,"2012 Q2","Avril 2012",6.4,14.2,63.6,133.9,10.7,4.1,7114
0,2012-04-16,"Deux Roues > 125","Aucun","Blessé Léger",2.375997,48.867063,"Lundi",16,"Avril",2012,10,"08H-12H","129, RUE SAINT MAUR","1_75111_9477","2012 Q2","Avril 2012",6.4,14.2,63.6,133.9,10.7,4.1,7114
0,2012-04-16,"Voiture","Aucun","Blessé Léger",2.340084,48.88857,"Lundi",16,"Avril",2012,10,"08H-12H","30, RUE SAINT VINCENT","1_75118_5842","2012 Q2","Avril 2012",6.4,14.2,63.6,133.9,10.7,4.1,7114
0,2012-04-16,"Deux Roues 50-125","Aucun","Blessé Léger",2.287883,48.865125,"Dimanche",15,"Avril",2012,17,"16H-20H","CARREFOUR DE LONGCHAMP","1_75116_44","2012 Q2","Avril 2012",6.4,14.2,63.6,133.9,10.7,4.1,7114
0,2013-10-18,"Voiture","Aucun","Aucun Blessé",2.388662,48.88324,"Vendredi",18,"Octobre",2013,8,"08H-12H","26, RUE MANIN","1_75119_10467","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues 50-125","Aucun","Blessé Léger",2.320851,48.889986,"Jeudi",17,"Octobre",2013,12,"12H-16H","390, AVENUE DE CLICHY",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues 50-125","Aucun","Blessé Léger",2.370913,48.82072,"Vendredi",18,"Octobre",2013,9,"08H-12H","21, AVENUE DE LA PORTE D",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues 50-125","Aucun","Aucun Blessé",2.405525,48.86453,"Jeudi",17,"Octobre",2013,17,"16H-20H","54, RUE BELGRAND","1_75120_11765","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues 50-125","Aucun","Blessé Léger",2.34659,48.883117,"Jeudi",17,"Octobre",2013,15,"12H-16H","21, RUE GERANDO",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Voiture","Vélo","Aucun Blessé",2.321948,48.866811,"Jeudi",17,"Octobre",2013,18,"16H-20H","PLACE DE LA CONCORDE","1_75108_3956","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues > 125","Voiture","Blessé Hospitalisé",2.325289,48.823445,"Vendredi",18,"Octobre",2013,0,"00H-04H","PORTE D ORLEANS",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Voiture","Voiture","Aucun Blessé",2.296168,48.885225,"Jeudi",17,"Octobre",2013,21,"20H-00H","116, AVENUE DE VILLIERS","1_75117_2197","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Voiture","Voiture","Blessé Léger",2.361404,48.870602,"Jeudi",17,"Octobre",2013,14,"12H-16H","30, BOULEVARD DE MAGENTA","1_75110_8198","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues 50-125","Deux Roues > 125","Blessé Léger",2.414417,48.853697,"Vendredi",18,"Octobre",2013,8,"08H-12H","PORTE DE MONTREUIL",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues > 125","Voiture","Blessé Léger",2.350684,48.879938,"Jeudi",17,"Octobre",2013,17,"16H-20H","92, RUE DE MAUBEUGE",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Voiture","Aucun","Aucun Blessé",2.338447,48.83713,"Jeudi",17,"Octobre",2013,20,"20H-00H","28, RUE DU FAUBOURG SAIN",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues > 125","Aucun","Blessé Léger",2.309035,48.872084,"Jeudi",17,"Octobre",2013,22,"20H-00H","81, RUE LA BOETIE","1_75108_3148","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Voiture","Aucun","Aucun Blessé",2.325809,48.870508,"Jeudi",17,"Octobre",2013,19,"16H-20H","26, PLACE DE LA MADELEIN","1_75108_4474","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Vélo","Aucun","Blessé Léger",2.318862,48.835804,"Vendredi",18,"Octobre",2013,10,"08H-12H","65, RUE DE L OUEST","1_75114_3882","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2012-03-11,"Voiture","Deux Roues 50-125","Aucun Blessé",2.371391,48.852693,"Dimanche",11,"Mars",2012,11,"08H-12H","21, RUE DU FAUBOURG SAIN","1_75111_9029","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Vélo","Voiture","Aucun Blessé",2.338013,48.873948,"Samedi",10,"Mars",2012,22,"20H-00H","RUE LAFFITTE","1_75109_5693","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Vélo","Aucun","Blessé Léger",2.320139,48.874081,"Samedi",10,"Mars",2012,18,"16H-20H","43, BOULEVARD MALESHERBE",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Voiture","Voiture","Blessé Léger",2.408615,48.869538,"Samedi",10,"Mars",2012,21,"20H-00H","BOULEVARD PERIPHERIQUE",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Voiture","Voiture","Aucun Blessé",2.304316,48.870842,"Samedi",10,"Mars",2012,19,"16H-20H","AVENUE DES CHAMPS ELYSEE","1_75108_2695","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Voiture","Voiture","Aucun Blessé",2.246252,48.866022,"Dimanche",11,"Mars",2012,3,"00H-04H","ALLEE DE LONGCHAMP","1_75116_109","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Deux Roues 50-125","Voiture","Aucun Blessé",2.263658,48.836365,"Samedi",10,"Mars",2012,19,"16H-20H","30, QUAI SAINT EXUPERY",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Voiture","Deux Roues 50-125","Aucun Blessé",2.269919,48.864574,"Samedi",10,"Mars",2012,19,"16H-20H","BOULEVARD LANNES","1_75116_843","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Voiture","Voiture","Blessé Léger",2.306099,48.874956,"Dimanche",11,"Mars",2012,5,"04H-08H","188, BOULEVARD HAUSSMANN","1_75108_2932","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Deux Roues 50-125","Aucun","Blessé Léger",2.269031,48.854329,"Samedi",10,"Mars",2012,18,"16H-20H","62, AVENUE MOZART",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Deux Roues 50-125","Voiture","Blessé Léger",2.400374,48.871219,"Dimanche",11,"Mars",2012,1,"00H-04H","15, RUE SAINT FARGEAU","1_75120_11411","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Deux Roues 50-125","Aucun","Blessé Léger",2.313098,48.832242,"Samedi",10,"Mars",2012,21,"20H-00H","180, RUE D ALESIA","1_75114_3429","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2012-03-11,"Voiture","Deux Roues 50-125","Aucun Blessé",2.351087,48.881903,"Samedi",10,"Mars",2012,16,"16H-20H","152, BOULEVARD DE MAGENT","1_75110_7138","2012 Q1","Mars 2012",7.3,15.7,12,194,13.5,9.1,7114
0,2013-08-23,"Voiture","Voiture","Aucun Blessé",2.28452,48.877985,"Vendredi",23,"Août",2013,9,"08H-12H","ECHANGEUR MAILLOT",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,30.6,18.2,7114
0,2013-08-23,"Deux Roues 50-125","Aucun","Blessé Léger",2.274562,48.871055,"Jeudi",22,"Août",2013,17,"16H-20H","PLACE DU MARECHAL DE LAT","1_75116_868","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,30.6,18.2,7114
0,2012-03-12,"Voiture","Deux Roues > 125","Aucun Blessé",2.308256,48.844149,"Dimanche",11,"Mars",2012,18,"16H-20H","31, RUE LECOURBE","1_75115_3090","2012 Q1","Mars 2012",7.3,15.7,12,194,17.7,8.2,7114
0,2012-03-12,"Deux Roues 50-125","Voiture","Blessé Léger",2.321937,48.87431,"Dimanche",11,"Mars",2012,17,"16H-20H","79, BOULEVARD HAUSSMANN",NA,"2012 Q1","Mars 2012",7.3,15.7,12,194,17.7,8.2,7114
0,2012-09-06,"Voiture","Deux Roues 50-125","Aucun Blessé",2.379593,48.835904,"Mercredi",5,"Septembre",2012,15,"12H-16H","126, QUAI DE BERCY","1_75112_10155","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Voiture","Deux Roues 50-125","Aucun Blessé",2.360779,48.863774,"Mercredi",5,"Septembre",2012,16,"16H-20H","55, RUE DE BRETAGNE",NA,"2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2013-02-13,"Deux Roues > 125","Aucun","Blessé Léger",2.332856,48.873038,"Mardi",12,"Février",2013,14,"12H-16H","40, BOULEVARD HAUSSMANN","1_75109_5171","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Deux Roues 50-125","Blessé Léger",2.45161,48.818629,"Mardi",12,"Février",2013,12,"12H-16H","AVENUE DE JOINVILLE","1_75112_12435","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Voiture","Blessé Léger",2.285302,48.877234,"Mardi",12,"Février",2013,18,"16H-20H","70, AVENUE DE LA GRANDE","1_75117_1438","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Deux Roues 50-125","Aucun","Blessé Léger",2.299898,48.833077,"Mardi",12,"Février",2013,22,"20H-00H","45, RUE DES MORILLONS",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Deux Roues > 125","Aucun Blessé",2.30983,48.858255,"Mardi",12,"Février",2013,12,"12H-16H","58, BOULEVARD DE LA TOUR","1_75107_3231","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Deux Roues > 125","Aucun","Blessé Léger",2.313813,48.866084,"Mardi",12,"Février",2013,12,"12H-16H","AVENUE WINSTON CHURCHILL",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Deux Roues > 125","Aucun","Blessé Léger",2.365231,48.866421,"Mardi",12,"Février",2013,18,"16H-20H","4, PLACE DE LA REPUBLIQU","1_75111_8512","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Aucun","Aucun Blessé",2.294786,48.837853,"Mercredi",13,"Février",2013,10,"08H-12H","182, RUE DE LA CONVENTIO","1_75115_2035","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Deux Roues 50-125","Aucun","Aucun Blessé",2.345875,48.859153,"Mardi",12,"Février",2013,16,"16H-20H","57, RUE DE RIVOLI","1_75101_6514","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Deux Roues > 125","Aucun","Aucun Blessé",2.350576,48.857631,"Mercredi",13,"Février",2013,10,"08H-12H","33, RUE DE RIVOLI",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Deux Roues > 125","Aucun Blessé",2.38299,48.895268,"Mardi",12,"Février",2013,14,"12H-16H","16, AVENUE CORENTIN CARI",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Deux Roues 50-125","Aucun Blessé",2.381415,48.857022,"Mardi",12,"Février",2013,22,"20H-00H","BOULEVARD VOLTAIRE","1_75111_10234","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Aucun","Aucun Blessé",2.335575,48.832977,"Mardi",12,"Février",2013,17,"16H-20H","61, BOULEVARD SAINT JACQ","1_75114_5427","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Aucun","Aucun Blessé",2.315362,48.881636,"Mardi",12,"Février",2013,18,"16H-20H","8, AVENUE DE VILLIERS",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Aucun","Aucun Blessé",2.444497,48.822494,"Mercredi",13,"Février",2013,11,"08H-12H","1, ROUTE DU PESAGE","1_75112_12338","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Deux Roues 50-125","Blessé Léger",2.293855,48.868053,"Mardi",12,"Février",2013,18,"16H-20H","AVENUE DES NATIONS UNIES","1_75116_1751","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Vélo","Voiture","Blessé Léger",2.378137,48.845765,"Mardi",12,"Février",2013,18,"16H-20H","46, AVENUE DAUMESNIL",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Voiture","Aucun Blessé",2.332044,48.894743,"Mercredi",13,"Février",2013,2,"00H-04H","RUE VAUVENARGUES","1_75118_5331","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Voiture","Deux Roues 50-125","Blessé Léger",2.321529,48.854572,"Mercredi",13,"Février",2013,9,"08H-12H","RUE DE VARENNE","1_75107_3961","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2012-08-15,"Voiture","Aucun","Aucun Blessé",2.364359,48.843352,"Mardi",14,"Août",2012,17,"16H-20H","1, BOULEVARD DE L HOPITA","1_75113_8426","2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-15,"Voiture","Aucun","Aucun Blessé",2.34223,48.871797,"Mercredi",15,"Août",2012,3,"00H-04H","8, BOULEVARD MONTMARTRE",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-15,"Deux Roues 50-125","Aucun","Blessé Léger",2.374019,48.878103,"Mardi",14,"Août",2012,17,"16H-20H","103, AVENUE SIMON BOLIVA","1_75119_9318","2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-15,"Voiture","Aucun","Blessé Léger",2.292439,48.830021,"Mercredi",15,"Août",2012,0,"00H-04H","BPE SEVRES PLAINE",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-15,"Autobus","Aucun","Aucun Blessé",2.343101,48.858442,"Mardi",14,"Août",2012,16,"16H-20H","22, QUAI DE LA MEGISSERI","1_75101_6252","2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-15,"Voiture","Voiture","Aucun Blessé",2.307438,48.862316,"Mardi",14,"Août",2012,12,"12H-16H","QUAI D ORSAY","1_75107_3592","2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-15,"Voiture","Aucun","Blessé Hospitalisé",2.273183,48.837554,"Mardi",14,"Août",2012,20,"20H-00H","BOULEVARD GENERAL MARTIA","1_75115_664","2012 Q3","Août 2012",16.2,27.2,6,249.5,29.3,21,7114
0,2012-08-16,"Voiture","Voiture","Aucun Blessé",2.324898,48.832017,"Mercredi",15,"Août",2012,14,"12H-16H","178, AVENUE DU MAINE","1_75114_4407","2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
0,2012-08-16,"Voiture","Autobus","Blessé Léger",2.308682,48.854003,"Mercredi",15,"Août",2012,12,"12H-16H","AVENUE DE TOURVILLE","1_75107_3188","2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
0,2012-08-16,"Deux Roues 50-125","Aucun","Blessé Hospitalisé",2.376901,48.874228,"Mercredi",15,"Août",2012,17,"16H-20H","11, RUE REBEVAL",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
0,2012-08-16,"Voiture","Vélo","Blessé Léger",2.375308,48.884278,"Mercredi",15,"Août",2012,16,"16H-20H","47, AVENUE JEAN JAURES","1_75119_9408","2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
0,2012-08-16,"Deux Roues 50-125","Deux Roues > 125","Blessé Léger",2.406632,48.857374,"Mercredi",15,"Août",2012,15,"12H-16H","4, RUE PAUL JEAN TOULET",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
0,2012-08-16,"Deux Roues 50-125","Voiture","Blessé Léger",2.354053,48.849598,"Mercredi",15,"Août",2012,15,"12H-16H","16, BOULEVARD SAINT GERM","1_75105_7569","2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
0,2012-08-16,"Deux Roues 50-125","Aucun","Blessé Léger",2.42339,48.829291,"Mercredi",15,"Août",2012,15,"12H-16H","PONT NATIONAL",NA,"2012 Q3","Août 2012",16.2,27.2,6,249.5,27.5,17.1,7114
